gvkey,datadate,fyearq,fqtr,fyr,indfmt,consol,popsrc,datafmt,tic,conm,acctstdq,curcdq,datacqtr,datafqtr,rdq,acchgq,acoq,actq,altoq,ancq,apq,billexceq,ceiexbillq,dlcq,drcq,drltq,dvintfq,finaoq,finreccq,uddq,udmbq,urectq,epspiy,costat,city
002968,20130331,2013,1,12,INDL,C,D,STD,JPM,JPMORGAN CHASE & CO,DS,USD,2013Q1,2013Q1,20130412,0.0000,,,,,1202507.0000,,,307080.0000,,,,,,,,,1.6100,A,New York
002968,20130630,2013,2,12,INDL,C,D,STD,JPM,JPMORGAN CHASE & CO,DS,USD,2013Q2,2013Q2,20130712,0.0000,,,,,1202950.0000,,,315593.0000,,,,,,,,,3.2200,A,New York
002968,20130930,2013,3,12,INDL,C,D,STD,JPM,JPMORGAN CHASE & CO,DS,USD,2013Q3,2013Q3,20131011,0.0000,,,,,1281102.0000,,,272469.0000,,,,,,,,,3.0800,A,New York
002968,20131231,2013,4,12,INDL,C,D,STD,JPM,JPMORGAN CHASE & CO,DS,USD,2013Q4,2013Q4,20140114,0.0000,,,,,1287765.0000,,,239011.0000,,,,,,,,,4.3900,A,New York
002968,20140331,2014,1,12,INDL,C,D,STD,JPM,JPMORGAN CHASE & CO,DS,USD,2014Q1,2014Q1,20140411,0.0000,,,,,1282705.0000,,,278267.0000,,,,,,,,,1.2900,A,New York
002968,20140630,2014,2,12,INDL,C,D,STD,JPM,JPMORGAN CHASE & CO,DS,USD,2014Q2,2014Q2,20140715,0.0000,,,,,1319751.0000,,,280365.0000,,,,,,,,,2.7600,A,New York
002968,20140930,2014,3,12,INDL,C,D,STD,JPM,JPMORGAN CHASE & CO,DS,USD,2014Q3,2014Q3,20141014,0.0000,,,,,1334534.0000,,,258706.0000,,,,,,,,,4.1300,A,New York
002968,20141231,2014,4,12,INDL,C,D,STD,JPM,JPMORGAN CHASE & CO,DS,USD,2014Q4,2014Q4,20150114,0.0000,,,,,1363427.0000,,,258445.0000,,,,,,,,,5.3400,A,New York
002968,20150331,2015,1,12,INDL,C,D,STD,JPM,JPMORGAN CHASE & CO,DS,USD,2015Q1,2015Q1,20150414,0.0000,,,,,1367887.0000,,,252233.0000,,,,,,,,,1.4600,A,New York
002968,20150630,2015,2,12,INDL,C,D,STD,JPM,JPMORGAN CHASE & CO,DS,USD,2015Q2,2015Q2,20150714,0.0000,,,,,1287332.0000,,,223135.0000,,,,,,,,,3.0200,A,New York
002968,20150930,2015,3,12,INDL,C,D,STD,JPM,JPMORGAN CHASE & CO,DS,USD,2015Q3,2015Q3,20151013,0.0000,,,,,1273106.0000,,,199975.0000,,,,,,,,,4.7200,A,New York
002968,20151231,2015,4,12,INDL,C,D,STD,JPM,JPMORGAN CHASE & CO,DS,USD,2015Q4,2015Q4,20160114,0.0000,,,,,1279715.0000,,,168240.0000,,,,,,,,,6.0500,A,New York
002968,20160331,2016,1,12,INDL,C,D,STD,JPM,JPMORGAN CHASE & CO,DS,USD,2016Q1,2016Q1,20160413,0.0000,,,,,1321816.0000,,,178489.0000,,,,,,,,,1.3600,A,New York
002968,20160630,2016,2,12,INDL,C,D,STD,JPM,JPMORGAN CHASE & CO,DS,USD,2016Q2,2016Q2,20160714,0.0000,,,,,1330958.0000,,,183323.0000,,,,,,,,,2.9200,A,New York
002968,20160930,2016,3,12,INDL,C,D,STD,JPM,JPMORGAN CHASE & CO,DS,USD,2016Q3,2016Q3,20161014,0.0000,,,,,1376138.0000,,,180749.0000,,,,,,,,,4.5100,A,New York
002968,20161231,2016,4,12,INDL,C,D,STD,JPM,JPMORGAN CHASE & CO,DS,USD,2016Q4,2016Q4,20170113,0.0000,,,,,1375179.0000,,,177404.0000,,,,,,,,,6.2400,A,New York
002968,20170331,2017,1,12,INDL,C,D,STD,JPM,JPMORGAN CHASE & CO,DS,USD,2017Q1,2017Q1,20170413,0.0000,,,,,1422999.0000,,,198224.0000,,,,,,,,,1.6600,A,New York
002968,20170630,2017,2,12,INDL,C,D,STD,JPM,JPMORGAN CHASE & CO,DS,USD,2017Q2,2017Q2,20170714,0.0000,,,,,1439473.0000,,,187828.0000,,,,,,,,,3.4900,A,New York
003082,20101231,2010,4,12,INDL,C,D,STD,CYN,CITY NATIONAL CORP,DS,USD,2010Q4,2010Q4,20110120,0.0000,,,,,18176.8620,,,0.6200,,,,,,,,,2.3800,I,Los Angeles
003082,20110331,2011,1,12,INDL,C,D,STD,CYN,CITY NATIONAL CORP,DS,USD,2011Q1,2011Q1,20110421,0.0000,,,,,18477.9390,,,0.6900,,,,,,,,,0.7500,I,Los Angeles
003082,20110630,2011,2,12,INDL,C,D,STD,CYN,CITY NATIONAL CORP,DS,USD,2011Q2,2011Q2,20110721,0.0000,,,,,19265.1200,,,149.7710,,,,,,,,,1.6400,I,Los Angeles
003082,20110930,2011,3,12,INDL,C,D,STD,CYN,CITY NATIONAL CORP,DS,USD,2011Q3,2011Q3,20111020,0.0000,,,,,19909.0810,,,30.6400,,,,,,,,,2.4100,I,Los Angeles
003082,20111231,2011,4,12,INDL,C,D,STD,CYN,CITY NATIONAL CORP,DS,USD,2011Q4,2011Q4,20120119,0.0000,,,,,20387.5820,,,50.0000,,,,,,,,,3.2400,I,Los Angeles
003082,20120331,2012,1,12,INDL,C,D,STD,CYN,CITY NATIONAL CORP,DS,USD,2012Q1,2012Q1,20120419,0.0000,,,,,20787.7370,,,10.0000,,,,,,,,,0.8600,I,Los Angeles
003082,20120630,2012,2,12,INDL,C,D,STD,CYN,CITY NATIONAL CORP,DS,USD,2012Q2,2012Q2,20120719,0.0000,,,,,21109.0520,,,110.0000,,,,,,,,,1.8800,I,Los Angeles
003082,20120930,2012,3,12,INDL,C,D,STD,CYN,CITY NATIONAL CORP,DS,USD,2012Q3,2012Q3,20121018,0.0000,,,,,22512.3160,,,0.0000,,,,,,,,,2.9800,I,Los Angeles
003082,20121231,2012,4,12,INDL,C,D,STD,CYN,CITY NATIONAL CORP,DS,USD,2012Q4,2012Q4,20130124,0.0000,,,,,23502.3550,,,1214.2000,,,,,,,,,3.8500,I,Los Angeles
003082,20130331,2013,1,12,INDL,C,D,STD,CYN,CITY NATIONAL CORP,DS,USD,2013Q1,2013Q1,20130418,0.0000,,,,,22937.5860,,,803.6000,,,,,,,,,0.9000,I,Los Angeles
003082,20130630,2013,2,12,INDL,C,D,STD,CYN,CITY NATIONAL CORP,DS,USD,2013Q2,2013Q2,20130718,0.0000,,,,,23651.7570,,,0.0000,,,,,,,,,1.9500,I,Los Angeles
003082,20130930,2013,3,12,INDL,C,D,STD,CYN,CITY NATIONAL CORP,DS,USD,2013Q3,2013Q3,20131024,0.0000,,,,,25236.8690,,,0.0000,,,,,,,,,3.0700,I,Los Angeles
003082,20131231,2013,4,12,INDL,C,D,STD,CYN,CITY NATIONAL CORP,DS,USD,2013Q4,2013Q4,20140123,0.0000,,,,,25679.4370,,,3.8890,,,,,,,,,4.0200,I,Los Angeles
003082,20140331,2014,1,12,INDL,C,D,STD,CYN,CITY NATIONAL CORP,DS,USD,2014Q1,2014Q1,20140424,0.0000,,,,,25731.7660,,,4.1070,,,,,,,,,0.9000,I,Los Angeles
003082,20140630,2014,2,12,INDL,C,D,STD,CYN,CITY NATIONAL CORP,DS,USD,2014Q2,2014Q2,20140724,0.0000,,,,,26651.5250,,,160.3370,,,,,,,,,2.0100,I,Los Angeles
003082,20140930,2014,3,12,INDL,C,D,STD,CYN,CITY NATIONAL CORP,DS,USD,2014Q3,2014Q3,20141023,0.0000,,,,,27955.9800,,,4.6350,,,,,,,,,3.1900,I,Los Angeles
003082,20141231,2014,4,12,INDL,C,D,STD,CYN,CITY NATIONAL CORP,DS,USD,2014Q4,2014Q4,20150122,0.0000,,,,,28108.1030,,,322.8610,,,,,,,,,4.3100,I,Los Angeles
003082,20150331,2015,1,12,INDL,C,D,STD,CYN,CITY NATIONAL CORP,DS,USD,2015Q1,2015Q1,20150423,0.0000,,,,,28517.1480,,,4.4000,,,,,,,,,1.0300,I,Los Angeles
003082,20150630,2015,2,12,INDL,C,D,STD,CYN,CITY NATIONAL CORP,DS,USD,2015Q2,2015Q2,20150723,0.0000,,,,,29481.2300,,,6.3220,,,,,,,,,2.1700,I,Los Angeles
003082,20150930,2015,3,12,INDL,C,D,STD,CYN,CITY NATIONAL CORP,DS,USD,2015Q3,2015Q3,20151022,0.0000,,,,,31173.3620,,,6.4900,,,,,,,,,3.3800,I,Los Angeles
003231,20101231,2010,4,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2010Q4,2010Q4,20110118,0.0000,,,,,40471.0000,,,130.0000,,,,,,,,,0.9000,A,Dallas
003231,20110331,2011,1,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2011Q1,2011Q1,20110419,0.0000,,,,,41873.0000,,,61.0000,,,,,,,,,0.5800,A,Dallas
003231,20110630,2011,2,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2011Q2,2011Q2,20110719,0.0000,,,,,41758.0000,,,67.0000,,,,,,,,,1.1200,A,Dallas
003231,20110930,2011,3,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2011Q3,2011Q3,20111019,0.0000,,,,,47452.0000,,,164.0000,,,,,,,,,1.6300,A,Dallas
003231,20111231,2011,4,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2011Q4,2011Q4,20120120,0.0000,,,,,47755.0000,,,70.0000,,,,,,,,,2.1100,A,Dallas
003231,20120331,2012,1,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2012Q1,2012Q1,20120417,0.0000,,,,,49306.0000,,,82.0000,,,,,,,,,0.6600,A,Dallas
003231,20120630,2012,2,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2012Q2,2012Q2,20120717,0.0000,,,,,49388.0000,,,83.0000,,,,,,,,,1.3900,A,Dallas
003231,20120930,2012,3,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2012Q3,2012Q3,20121017,0.0000,,,,,49977.0000,,,63.0000,,,,,,,,,2.0000,A,Dallas
003231,20121231,2012,4,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2012Q4,2012Q4,20130116,0.0000,,,,,52202.0000,,,110.0000,,,,,,,,,2.6800,A,Dallas
003231,20130331,2013,1,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2013Q1,2013Q1,20130416,0.0000,,,,,52117.0000,,,58.0000,,,,,,,,,0.7100,A,Dallas
003231,20130630,2013,2,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2013Q2,2013Q2,20130716,0.0000,,,,,51255.0000,,,131.0000,,,,,,,,,1.4800,A,Dallas
003231,20130930,2013,3,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2013Q3,2013Q3,20131016,0.0000,,,,,52909.0000,,,226.0000,,,,,,,,,2.2800,A,Dallas
003231,20131231,2013,4,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2013Q4,2013Q4,20140117,0.0000,,,,,53292.0000,,,253.0000,,,,,,,,,2.9200,A,Dallas
003231,20140331,2014,1,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2014Q1,2014Q1,20140415,0.0000,,,,,53750.0000,,,160.0000,,,,,,,,,0.7600,A,Dallas
003231,20140630,2014,2,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2014Q2,2014Q2,20140715,0.0000,,,,,54170.0000,,,176.0000,,,,,,,,,1.5900,A,Dallas
003231,20140930,2014,3,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2014Q3,2014Q3,20141017,0.0000,,,,,57581.0000,,,202.0000,,,,,,,,,2.4400,A,Dallas
003231,20141231,2014,4,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2014Q4,2014Q4,20150116,0.0000,,,,,57486.0000,,,116.0000,,,,,,,,,3.2800,A,Dallas
003231,20150331,2015,1,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2015Q1,2015Q1,20150417,0.0000,,,,,57570.0000,,,80.0000,,,,,,,,,0.7500,A,Dallas
003231,20150630,2015,2,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2015Q2,2015Q2,20150717,0.0000,,,,,58260.0000,,,56.0000,,,,,,,,,1.5100,A,Dallas
003231,20150930,2015,3,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2015Q3,2015Q3,20151016,0.0000,,,,,58768.0000,,,109.0000,,,,,,,,,2.2700,A,Dallas
003231,20151231,2015,4,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2015Q4,2015Q4,20160119,0.0000,,,,,59853.0000,,,23.0000,,,,,,,,,2.9300,A,Dallas
003231,20160331,2016,1,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2016Q1,2016Q1,20160419,0.0000,,,,,56351.0000,,,514.0000,,,,,,,,,0.3400,A,Dallas
003231,20160630,2016,2,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2016Q2,2016Q2,20160719,0.0000,,,,,56374.0000,,,12.0000,,,,,,,,,0.9400,A,Dallas
003231,20160930,2016,3,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2016Q3,2016Q3,20161018,0.0000,,,,,59261.0000,,,12.0000,,,,,,,,,1.8000,A,Dallas
003231,20161231,2016,4,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2016Q4,2016Q4,20170117,0.0000,,,,,58985.0000,,,25.0000,,,,,,,,,2.7400,A,Dallas
003231,20170331,2017,1,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2017Q1,2017Q1,20170418,0.0000,,,,,58863.0000,,,41.0000,,,,,,,,,1.1500,A,Dallas
003231,20170630,2017,2,12,INDL,C,D,STD,CMA,COMERICA INC,DS,USD,2017Q2,2017Q2,20170718,0.0000,,,,,56781.0000,,,541.0000,,,,,,,,,2.3000,A,Dallas
003238,20101231,2010,4,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2010Q4,2010Q4,20110113,0.0000,,,,,15085.0210,,,532.8270,,,,,,,,,2.5400,A,Kansas City
003238,20110331,2011,1,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2011Q1,2011Q1,20110414,0.0000,,,,,15539.4750,,,923.0140,,,,,,,,,0.6900,A,Kansas City
003238,20110630,2011,2,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2011Q2,2011Q2,20110714,0.0000,,,,,15656.5660,,,1282.4700,,,,,,,,,1.4900,A,Kansas City
003238,20110930,2011,3,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2011Q3,2011Q3,20111013,0.0000,,,,,16014.0770,,,1057.7280,,,,,,,,,2.2500,A,Kansas City
003238,20111231,2011,4,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2011Q4,2011Q4,20120124,0.0000,,,,,16799.8830,,,856.0810,,,,,,,,,2.8300,A,Kansas City
003238,20120331,2012,1,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2012Q1,2012Q1,20120412,0.0000,,,,,16771.7600,,,1122.9880,,,,,,,,,0.7400,A,Kansas City
003238,20120630,2012,2,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2012Q2,2012Q2,20120712,0.0000,,,,,16831.6330,,,1305.7450,,,,,,,,,1.5400,A,Kansas City
003238,20120930,2012,3,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2012Q3,2012Q3,20121016,0.0000,,,,,16849.6300,,,1257.9490,,,,,,,,,2.2900,A,Kansas City
003238,20121231,2012,4,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2012Q4,2012Q4,20130115,0.0000,,,,,18348.6530,,,683.5500,,,,,,,,,2.9100,A,Kansas City
003238,20130331,2013,1,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2013Q1,2013Q1,20130411,0.0000,,,,,18514.8670,,,1126.8580,,,,,,,,,0.6700,A,Kansas City
003238,20130630,2013,2,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2013Q2,2013Q2,20130711,0.0000,,,,,17896.9380,,,1620.6940,,,,,,,,,1.3900,A,Kansas City
003238,20130930,2013,3,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2013Q3,2013Q3,20131015,0.0000,,,,,18217.7640,,,1760.3930,,,,,,,,,2.1400,A,Kansas City
003238,20131231,2013,4,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2013Q4,2013Q4,20140114,0.0000,,,,,19047.3480,,,996.5580,,,,,,,,,2.7300,A,Kansas City
003238,20140331,2014,1,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2014Q1,2014Q1,20140410,0.0000,,,,,19237.3340,,,927.1520,,,,,,,,,0.6700,A,Kansas City
003238,20140630,2014,2,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2014Q2,2014Q2,20140714,0.0000,,,,,18939.8360,,,1154.3230,,,,,,,,,1.3700,A,Kansas City
003238,20140930,2014,3,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2014Q3,2014Q3,20141015,0.0000,,,,,18586.6380,,,1395.1600,,,,,,,,,2.0900,A,Kansas City
003238,20141231,2014,4,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2014Q4,2014Q4,20150127,0.0000,,,,,19475.7780,,,1862.5180,,,,,,,,,2.6200,A,Kansas City
003238,20150331,2015,1,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2015Q1,2015Q1,20150413,0.0000,,,,,19576.4990,,,1610.4630,,,,,,,,,0.6100,A,Kansas City
003238,20150630,2015,2,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2015Q2,2015Q2,20150714,0.0000,,,,,19288.7090,,,1666.0430,,,,,,,,,1.3600,A,Kansas City
003238,20150930,2015,3,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2015Q3,2015Q3,20151014,0.0000,,,,,18986.7600,,,2193.1970,,,,,,,,,2.0300,A,Kansas City
003238,20151231,2015,4,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2015Q4,2015Q4,20160120,0.0000,,,,,19978.8530,,,1963.5520,,,,,,,,,2.5600,A,Kansas City
003238,20160331,2016,1,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2016Q1,2016Q1,20160413,0.0000,,,,,20686.3090,,,957.3880,,,,,,,,,0.6500,A,Kansas City
003238,20160630,2016,2,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2016Q2,2016Q2,20160713,0.0000,,,,,20150.0470,,,1632.2720,,,,,,,,,1.3500,A,Kansas City
003238,20160930,2016,3,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2016Q3,2016Q3,20161014,0.0000,,,,,20166.1600,,,1489.8910,,,,,,,,,2.0400,A,Kansas City
003238,20161231,2016,4,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2016Q4,2016Q4,20170118,0.0000,,,,,21101.0950,,,1723.9050,,,,,,,,,2.6200,A,Kansas City
003238,20170331,2017,1,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2017Q1,2017Q1,20170413,0.0000,,,,,21091.8530,,,1321.1490,,,,,,,,,0.6800,A,Kansas City
003238,20170630,2017,2,12,INDL,C,D,STD,CBSH,COMMERCE BANCSHARES INC,DS,USD,2017Q2,2017Q2,20170713,0.0000,,,,,20825.6620,,,1256.4440,,,,,,,,,1.4300,A,Kansas City
003243,20101231,2010,4,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2010Q4,2010Q4,20110118,0.0000,0.0000,,213991.0000,,791865.0000,,,380663.0000,0.0000,0.0000,,,,,,,0.3600,A,New York
003243,20110331,2011,1,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2011Q1,2011Q1,20110418,0.0000,0.0000,,212250.0000,,772567.0000,,,352712.0000,0.0000,0.0000,,,,,,,0.1000,A,New York
003243,20110630,2011,2,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2011Q2,2011Q2,20110715,0.0000,0.0000,,212802.0000,,775026.0000,,,370215.0000,0.0000,0.0000,,,,,,,2.1400,A,New York
003243,20110930,2011,3,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2011Q3,2011Q3,20111017,0.0000,0.0000,,231703.0000,,745681.0000,,,377027.0000,0.0000,0.0000,,,,,,,3.4100,A,New York
003243,20111231,2011,4,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2011Q4,2011Q4,20120117,0.0000,0.0000,,211238.0000,,778674.0000,,,373694.0000,0.0000,0.0000,,,,,,,3.7300,A,New York
003243,20120331,2012,1,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2012Q1,2012Q1,20120416,0.0000,0.0000,,203923.0000,,779982.0000,,,363821.0000,0.0000,0.0000,,,,,,,0.9800,A,New York
003243,20120630,2012,2,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2012Q2,2012Q2,20120716,0.0000,0.0000,,202957.0000,,793372.0000,,,344108.0000,0.0000,0.0000,,,,,,,1.9600,A,New York
003243,20120930,2012,3,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2012Q3,2012Q3,20121015,0.0000,0.0000,,199070.0000,,802247.0000,,,347805.0000,0.0000,0.0000,,,,,,,2.1200,A,New York
003243,20121231,2012,4,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2012Q4,2012Q4,20130117,0.0000,36.0000,,200280.0000,,820793.0000,,,341811.0000,0.0000,0.0000,,,,,,,2.5100,A,New York
003243,20130331,2013,1,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2013Q1,2013Q1,20130415,0.0000,9.0000,,198036.0000,,831679.0000,,,309040.0000,0.0000,0.0000,,,,,,,1.2200,A,New York
003243,20130630,2013,2,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2013Q2,2013Q2,20130715,0.0000,3306.0000,,190145.0000,,843573.0000,,,316784.0000,0.0000,0.0000,,,,,,,2.5700,A,New York
003243,20130930,2013,3,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2013Q3,2013Q3,20131015,0.0000,3320.0000,,179057.0000,,842979.0000,,,320368.0000,0.0000,0.0000,,,,,,,3.5800,A,New York
003243,20131231,2013,4,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2013Q4,2013Q4,20140116,0.0000,0.0000,,178087.0000,,851086.0000,,,340477.0000,0.0000,0.0000,,,,,,,4.3500,A,New York
003243,20140331,2014,1,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2014Q1,2014Q1,20140414,0.0000,0.0000,,173248.0000,,845245.0000,,,305037.0000,0.0000,0.0000,,,,,,,1.2400,A,New York
003243,20140630,2014,2,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2014Q2,2014Q2,20140714,0.0000,0.0000,,180831.0000,,847055.0000,,,295622.0000,0.0000,0.0000,,,,,,,1.2600,A,New York
003243,20140930,2014,3,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2014Q3,2014Q3,20141014,0.0000,0.0000,,184841.0000,,828983.0000,,,292760.0000,0.0000,0.0000,,,,,,,2.1400,A,New York
003243,20141231,2014,4,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2014Q4,2014Q4,20150115,0.0000,0.0000,,190428.0000,,777529.0000,,,307887.0000,0.0000,0.0000,,,,,,,2.2000,A,New York
003243,20150331,2015,1,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2015Q1,2015Q1,20150416,0.0000,0.0000,,207621.0000,,770490.0000,,,259207.0000,0.0000,0.0000,,,,,,,1.5100,A,New York
003243,20150630,2015,2,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2015Q2,2015Q2,20150716,0.0000,0.0000,,196772.0000,,776952.0000,,,254208.0000,0.0000,0.0000,,,,,,,3.0300,A,New York
003243,20150930,2015,3,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2015Q3,2015Q3,20151015,0.0000,0.0000,,193703.0000,,769111.0000,,,234992.0000,0.0000,0.0000,,,,,,,4.3800,A,New York
003243,20151231,2015,4,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2015Q4,2015Q4,20160115,0.0000,0.0000,,181186.0000,,765440.0000,,,254282.0000,0.0000,0.0000,,,,,,,5.4100,A,New York
003243,20160331,2016,1,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2016Q1,2016Q1,20160415,0.0000,0.0000,,184665.0000,,793395.0000,,,234777.0000,0.0000,0.0000,,,,,,,1.1000,A,New York
003243,20160630,2016,2,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2016Q2,2016Q2,20160715,0.0000,0.0000,,196708.0000,,799585.0000,,,232014.0000,0.0000,0.0000,,,,,,,2.3500,A,New York
003243,20160930,2016,3,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2016Q3,2016Q3,20161014,0.0000,0.0000,,177131.0000,,801163.0000,,,243332.0000,0.0000,0.0000,,,,,,,3.5800,A,New York
003243,20161231,2016,4,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2016Q4,2016Q4,20170118,0.0000,0.0000,,191761.0000,,788202.0000,,,273479.0000,0.0000,0.0000,,,,,,,4.7200,A,New York
003243,20170331,2017,1,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2017Q1,2017Q1,20170413,0.0000,0.0000,,183006.0000,,816114.0000,,,247995.0000,0.0000,0.0000,,,,,,,1.3500,A,New York
003243,20170630,2017,2,12,INDL,C,D,STD,C,CITIGROUP INC,DS,USD,2017Q2,2017Q2,20170714,0.0000,0.0000,,189683.0000,,825564.0000,,,261652.0000,0.0000,0.0000,,,,,,,2.6300,A,New York
003937,20101231,2010,3,3,INDL,C,D,STD,AOI,ALLIANCE ONE INTL INC,DS,USD,2010Q4,2010Q3,20110204,0.0000,191.6820,1312.1180,251.5430,544.2320,69.9690,,,240.2210,0.0000,0.0000,,,,,,,0.3600,A,Morrisville
003937,20110331,2010,4,3,INDL,C,D,STD,AOI,ALLIANCE ONE INTL INC,DS,USD,2011Q1,2010Q4,20110610,0.0000,124.0320,1317.2750,149.7380,491.0550,86.1030,,,232.1910,0.0000,0.0000,,,,,,,-0.8100,A,Morrisville
003937,20110630,2011,1,3,INDL,C,D,STD,AOI,ALLIANCE ONE INTL INC,DS,USD,2011Q2,2011Q1,20110804,0.0000,144.2050,1464.4680,214.6830,492.2360,104.5140,,,498.4470,24.2230,0.0000,,,,,,,0.0200,A,Morrisville
003937,20110930,2011,2,3,INDL,C,D,STD,AOI,ALLIANCE ONE INTL INC,DS,USD,2011Q3,2011Q2,20111103,0.0000,130.4280,1639.5650,174.8570,452.6910,76.5210,,,501.0780,63.6450,0.0000,,,,,,,-0.0300,A,Morrisville
003937,20111231,2011,3,3,INDL,C,D,STD,AOI,ALLIANCE ONE INTL INC,DS,USD,2011Q4,2011Q3,20120209,0.0000,136.5060,1591.1130,167.4800,461.7930,64.4410,,,430.3910,113.0090,0.0000,,,,,,,0.1100,A,Morrisville
003937,20120331,2011,4,3,INDL,C,D,STD,AOI,ALLIANCE ONE INTL INC,DS,USD,2012Q1,2011Q4,20120613,0.0000,172.9020,1477.8470,128.7070,471.9980,120.1480,,,381.5820,14.8760,0.0000,,,,,,,0.3400,A,Morrisville
